t_ns,id,duration_ns
15317796721,step.service,494537
15346729974,step.compute,192259
15346736205,step.service,200443
15364313409,step.compute,172084
15364318437,step.service,179247
15381958549,step.compute,263541
15381967705,step.service,275051
15398764402,step.compute,285649
15398771674,step.service,295306
15414159449,step.compute,184606
15414165739,step.service,192360
15437746095,step.compute,161797
15437751053,step.service,168248
15464014604,step.compute,195174
15464020364,step.service,203077
15490992098,step.compute,157871
15490997016,step.service,164222
15498340744,step.compute,166465
15498345712,step.service,172896
15513869459,step.compute,190837
15513875349,step.service,197939
15547750436,step.compute,244849
15547756677,step.service,253043
15564112910,step.compute,179518
15564118499,step.service,187100
15580878544,step.compute,199331
15580885095,step.service,207115
15597615729,step.compute,200573
15597620567,step.service,207556
15613574291,step.compute,189635
15613579840,step.service,197439
15653633138,step.compute,159193
15653638257,step.service,165804
15653897291,step.compute,117150
15653900266,step.service,120467
15681799047,step.compute,202446
15681805659,step.service,209779
15697476077,step.compute,264473
15697481967,step.service,272146
15714865810,step.compute,239701
15714872702,step.service,248405
15747381609,step.compute,180499
15747387489,step.service,188232
15763323773,step.compute,263361
15763331305,step.service,271916
15780124286,step.compute,175721
15780129736,step.service,184035
15797436196,step.compute,180679
15797458845,step.service,204971
15813598296,step.compute,200283
15813604036,step.service,207765
15847484172,step.compute,216140
15847491093,step.service,224694
15869912945,step.compute,160014
15869917823,step.service,166505
15881231680,step.compute,169139
15881236669,step.service,175431
15897505792,step.compute,230916
15897510931,step.service,237877
15913027846,step.compute,166776
15913033486,step.service,173717
15947135562,step.compute,199922
15947141151,step.service,207615
15963660373,step.compute,295647
15963668387,step.service,305313
15981403521,step.compute,298351
15981409782,step.service,306435
15996682759,step.compute,203278
15996688328,step.service,211222
16013651129,step.compute,178205
16013656879,step.service,184907
16048117788,step.compute,204300
16048122927,step.service,211883
16071837221,step.compute,156408
16071841979,step.service,162408
16072210851,step.compute,127468
16072214227,step.service,131456
16097762351,step.compute,169160
16097768031,step.service,176502
16113996455,step.compute,180118
16114001653,step.service,186830
16147951357,step.compute,276764
16147957668,step.service,284357
16164923304,step.compute,264704
16164929965,step.service,272316
16181480140,step.compute,205432
16181486901,step.service,215018
16198918034,step.compute,250539
16198923344,step.service,257251
16213930195,step.compute,189855
16213937467,step.service,198670
16232255940,step.compute,180660
16232261259,step.service,187361
16271968263,step.compute,156929
16271972791,step.service,163590
16272275409,step.compute,115017
16272278124,step.service,118132
16298663082,step.compute,180259
16298668381,step.service,187201
16315259505,step.compute,287362
16315266117,step.service,295246
16332108421,step.compute,271034
16332140496,step.service,304431
16365802597,step.compute,170492
16365807245,step.service,176142
16381497787,step.compute,249838
16381503327,step.service,256559
16397898646,step.compute,210311
16397904115,step.service,217162
16414829112,step.compute,158392
16414833720,step.service,164552
16447611095,step.compute,314308
16447618208,step.service,323254
16464218478,step.compute,261407
16464224779,step.service,269512
16487977829,step.compute,158391
16487982797,step.service,165063
16498751550,step.compute,219776
16498757400,step.service,227890
16515321960,step.compute,242486
16515327950,step.service,249838
16532237920,step.compute,209999
16532242909,step.service,216000
16564754289,step.compute,204000
16564761802,step.service,214036
16581097279,step.compute,196647
16581102348,step.service,203418
16597857673,step.compute,188513
16597863433,step.service,195474
16615194625,step.compute,267899
16615200625,step.service,275091
16632088428,step.compute,377146
16632098515,step.service,388977
16664852952,step.compute,286872
16664859864,step.service,295355
16688124568,step.compute,155727
16688129556,step.service,161958
16698428755,step.compute,160605
16698433954,step.service,167276
16714808498,step.compute,231257
16714814127,step.service,238699
16746962426,step.compute,210099
16746968246,step.service,217423
16763518009,step.compute,185658
16763523859,step.service,193140
16780121906,step.compute,189395
16780128808,step.service,198009
16798843840,step.compute,204110
16798849029,step.service,210541
16814996463,step.compute,306334
16815002313,step.service,314469
16831741712,step.compute,204781
16831746750,step.service,210951
16864967195,step.compute,207065
16864972294,step.service,213425
16888619333,step.compute,157540
16888624091,step.service,163410
16898208024,step.compute,274881
16898215056,step.service,284858
16915055889,step.compute,263481
16915061989,step.service,271164
16932123029,step.compute,180559
16932129089,step.service,188483
16964834491,step.compute,193942
16964839320,step.service,200744
16981458863,step.compute,203388
16981464372,step.service,210951
16997324805,step.compute,199182
16997330034,step.service,205562
17014561665,step.compute,249016
17014567825,step.service,256349
17032605436,step.compute,167237
17032610084,step.service,173297
17066097174,step.compute,168228
17066101943,step.service,174679
17086946481,step.compute,192339
17086951620,step.service,199031
17097611396,step.compute,249868
17097618288,step.service,259203
17113778403,step.compute,180188
17113784654,step.service,188362
17146660848,step.compute,235333
17146666638,step.service,244148
17163523076,step.compute,511456
17163529447,step.service,519269
17180506162,step.compute,226228
17180511591,step.service,232889
17197083221,step.compute,212624
17197088531,step.service,219125
17215650199,step.compute,156327
17215655188,step.service,163239
17247723478,step.compute,295405
17247730580,step.service,304101
17264262413,step.compute,179167
17264269224,step.service,187671
17280203874,step.compute,180068
17280209834,step.service,187020
17303302793,step.compute,156719
17303307562,step.service,163200
17314460853,step.compute,203488
17314466573,step.service,211231
17347782630,step.compute,175811
17347788319,step.service,183465
17363104540,step.compute,188823
17363110991,step.service,196997
17380171038,step.compute,175260
17380177709,step.service,183805
17396570564,step.compute,179508
17396576294,step.service,186199
17413084225,step.compute,199041
17413089815,step.service,206063
17448244160,step.compute,198710
17448249600,step.service,205081
17464130107,step.compute,242405
17464135937,step.service,250379
17480492148,step.compute,214067
17480499701,step.service,223132
17503684608,step.compute,166615
17503689716,step.service,173007
17513879407,step.compute,195775
17513886189,step.service,206574
17546409588,step.compute,190026
17546414667,step.service,198290
17563208669,step.compute,162308
17563214038,step.service,168679
17580374887,step.compute,198640
17580380327,step.service,205392
17596855703,step.compute,184897
17596862023,step.service,192830
17612981169,step.compute,163800
17612986979,step.service,171503
17646581513,step.compute,225887
17646588635,step.service,235283
17663666833,step.compute,160525
17663671902,step.service,166906
17680189310,step.compute,193261
17680194869,step.service,201846
17697193581,step.compute,184436
17697200453,step.service,194614
17720509462,step.compute,175180
17720514180,step.service,181511
17747353686,step.compute,207475
17747360327,step.service,215348
17764042788,step.compute,249798
17764048618,step.service,256819
17780222287,step.compute,215529
17780227475,step.service,223202
17797011840,step.compute,231066
17797018432,step.service,239641
17814088817,step.compute,223923
17814094266,step.service,230825
17846831141,step.compute,163920
17846836160,step.service,171073
17863403042,step.compute,205963
17863408662,step.service,214347
17881165583,step.compute,358654
17881173246,step.service,367650
17896943964,step.compute,174178
17896949554,step.service,182022
17913135955,step.compute,198691
17913140743,step.service,204911
17936916592,step.compute,160595
17936921540,step.service,167848
17963592226,step.compute,191518
17963597345,step.service,198270
17980518364,step.compute,245090
17980523463,step.service,251811
17997361178,step.compute,181601
17997367519,step.service,189855
18013283296,step.compute,204861
18013288605,step.service,211733
18046512043,step.compute,220137
18046518073,step.service,228402
18063684672,step.compute,196066
18063689741,step.service,202967
18080705732,step.compute,584391
18080721529,step.service,601551
18096749899,step.compute,191447
18096757261,step.service,201766
18113037222,step.compute,177064
18113042351,step.service,183715
18136917879,step.compute,164371
18136922767,step.service,170883
18163659055,step.compute,189234
18163663843,step.service,196066
18179937393,step.compute,179668
18179945677,step.service,190616
18196327131,step.compute,256689
18196333412,step.service,264843
18212819005,step.compute,218223
18212824905,step.service,226148
18246249407,step.compute,171955
18246254505,step.service,178706
18263722811,step.compute,186259
18263729633,step.service,195095
18280774012,step.compute,196857
18280781746,step.service,206353
18296755141,step.compute,182693
18296762594,step.service,191909
18314046333,step.compute,183223
18314051492,step.service,190486
18336705609,step.compute,160455
18336740829,step.service,196827
18363186509,step.compute,184466
18363191077,step.service,190707
18380259739,step.compute,200814
18380265088,step.service,208677
18396509638,step.compute,177424
18396515037,step.service,184225
18414012793,step.compute,192720
18414017752,step.service,199452
18446370708,step.compute,210911
18446375627,step.service,218144
18464389967,step.compute,322522
18464396839,step.service,331188
18481701855,step.compute,157570
18481706583,step.service,163781
18497284742,step.compute,217733
18497289680,step.service,225186
18513719658,step.compute,212343
18513726059,step.service,220388
18553826684,step.compute,180018
18553831542,step.service,186410
18554140612,step.compute,114606
18554143476,step.service,117862
18579775273,step.compute,163460
18579780472,step.service,170202
18597564969,step.compute,189614
18597570268,step.service,196576
18614624815,step.compute,215960
18614630194,step.service,222552
18648800022,step.compute,232328
18648805391,step.service,239220
18664106245,step.compute,243667
18664111554,step.service,250820
18680517591,step.compute,193722
18680522639,step.service,200143
18696681312,step.compute,242415
18696687162,step.service,249598
18713485390,step.compute,196426
18713490569,step.service,203278
18731896941,step.compute,182272
18731902842,step.service,190066
18753353778,step.compute,159253
18753358366,step.service,165303
18780830774,step.compute,182423
18780836083,step.service,189104
18797384564,step.compute,278477
18797390604,step.service,286350
18814840929,step.compute,273819
18814847180,step.service,281692
18848223859,step.compute,168749
18848229800,step.service,176101
18862397743,step.compute,171063
18862402281,step.service,178065
18879740574,step.compute,167527
18879745222,step.service,173787
18896252382,step.compute,205782
18896257010,step.service,213486
18912218895,step.compute,199923
18912223453,step.service,206574
18945809702,step.compute,199672
18945815692,step.service,207285
18968402764,step.compute,161146
18968407602,step.service,167377
18979663639,step.compute,162618
18979669138,step.service,170352
18996518643,step.compute,635838
18996523912,step.service,642710
19013517665,step.compute,206974
19013527261,step.service,218374
19045744995,step.compute,169160
19045750274,step.service,175550
19062630212,step.compute,166856
19062636302,step.service,175992
19078966659,step.compute,173887
19078971627,step.service,180369
19095561438,step.compute,187962
19095566476,step.service,194122
19111910326,step.compute,165092
19111915324,step.service,171614
19145818835,step.compute,239761
19145825527,step.service,249087
19162995401,step.compute,231536
19163005238,step.service,243467
19189416378,step.compute,274200
19189424331,step.service,284458
19198001941,step.compute,235223
19198008502,step.service,243857
19214152840,step.compute,229333
19214159862,step.service,238488
19246398922,step.compute,236976
19246406726,step.service,246793
19263013054,step.compute,217653
19263020097,step.service,226358
19279610608,step.compute,252963
19279618322,step.service,263782
19296195420,step.compute,239079
19296201932,step.service,247925
19312337254,step.compute,191748
19312342092,step.service,197999
19345138517,step.compute,215950
19345145339,step.service,225366
19363220513,step.compute,199331
19363226053,step.service,206443
19386249010,step.compute,201765
19386254189,step.service,208668
19396650103,step.compute,223022
19396656734,step.service,231677
19412794240,step.compute,196095
19412801963,step.service,204891
19445777345,step.compute,179277
19445782904,step.service,187091
19462496777,step.compute,189525
19462503960,step.service,198570
19479082571,step.compute,192740
19479088942,step.service,200383
19495748272,step.compute,192550
19495753801,step.service,200444
19512249761,step.compute,162629
19512255591,step.service,169540
19546973657,step.compute,306324
19546980028,step.service,314909
19563811502,step.compute,266777
19563817733,step.service,274450
19585647267,step.compute,172836
19585651955,step.service,178636
19597272395,step.compute,189424
19597278706,step.service,197448
19613151198,step.compute,295025
19613158160,step.service,303680
19647055140,step.compute,158331
19647059678,step.service,164461
19663028245,step.compute,316281
19663034916,step.service,324445
19679697531,step.compute,401728
19679706707,step.service,413418
19696247374,step.compute,181170
19696252933,step.service,188793
19712265335,step.compute,177915
19712272116,step.service,185889
19746117678,step.compute,241013
19746123488,step.service,248014
19763001713,step.compute,182633
19763006861,step.service,189224
19778525217,step.compute,190917
19778530677,step.service,198059
19801551911,step.compute,173086
19801556810,step.service,179307
19812835114,step.compute,191829
19812840634,step.service,199331
19845050294,step.compute,175210
19845056154,step.service,182222
19861952069,step.compute,181952
19861958520,step.service,190496
19878947614,step.compute,186560
19878952352,step.service,192540
19896746515,step.compute,564617
19896756432,step.service,576017
19913215108,step.compute,261408
19913226488,step.service,274700
19945829321,step.compute,202968
19945835201,step.service,211272
19962084950,step.compute,181271
19962090289,step.service,188212
19978495403,step.compute,236966
19978501984,step.service,245140
19996235703,step.compute,168038
19996241754,step.service,175551
20018571093,step.compute,175331
20018575640,step.service,181401
20045139441,step.compute,177444
20045144981,step.service,184676
20063023948,step.compute,213235
20063031321,step.service,224224
20079061463,step.compute,282053
20079067803,step.service,290618
20095986897,step.compute,309931
20095993639,step.service,318495
20112348907,step.compute,201936
20112354357,step.service,209819
20145404265,step.compute,192961
20145409173,step.service,199402
20162296583,step.compute,172065
20162301712,step.service,179417
20178823545,step.compute,224945
20178828874,step.service,232017
20195357810,step.compute,196066
20195363841,step.service,203729
20212141653,step.compute,223202
20212147042,step.service,229853
20236111822,step.compute,161677
20236116780,step.service,167908
20261913567,step.compute,169059
20261919347,step.service,176762
20278677035,step.compute,186910
20278682364,step.service,194353
20295240389,step.compute,182342
20295246480,step.service,190065
20311403298,step.compute,179477
20311409549,step.service,187441
20344763959,step.compute,201485
20344800341,step.service,240462
20361748845,step.compute,167858
20361753944,step.service,174278
20378147869,step.compute,167006
20378153268,step.service,173647
20395510442,step.compute,217853
20395515461,step.service,224595
20412042443,step.compute,165303
20412047071,step.service,171483
20434822584,step.compute,195535
20434827372,step.service,201565
20461995518,step.compute,165503
20462000877,step.service,172695
20478116635,step.compute,187642
20478125661,step.service,199552
20495659878,step.compute,220828
20495665488,step.service,229874
20511964049,step.compute,208166
20511970189,step.service,215970
20545178869,step.compute,190466
20545184940,step.service,198340
20561701975,step.compute,231867
20561708717,step.service,241534
20578163616,step.compute,213746
20578169015,step.service,222512
20595522814,step.compute,219827
20595529395,step.service,228691
20611981750,step.compute,172775
20611986818,step.service,179167
20655285708,step.compute,162729
20655290526,step.service,168759
20655562602,step.compute,137275
20655565577,step.service,140851
20678740073,step.compute,184025
20678744851,step.service,190637
20693952725,step.compute,189354
20693959527,step.service,197519
20726564853,step.compute,199982
20726570042,step.service,206474
20743968036,step.compute,187551
20743974127,step.service,196346
20760021117,step.compute,182593
20760027208,step.service,190777
20776725784,step.compute,172726
20776730893,step.service,179076
20793591697,step.compute,525540
20793599530,step.service,534926
20827206522,step.compute,181381
20827213074,step.service,189635
20843180928,step.compute,184275
20843187349,step.service,192389
20867279567,step.compute,179076
20867284195,step.service,184867
20877471731,step.compute,203819
20877477021,step.service,210951
20893674098,step.compute,214348
20893678906,step.service,221610
20926186135,step.compute,191458
20926190883,step.service,197828
20943577297,step.compute,219856
20943583829,step.service,228722
20959967365,step.compute,208477
20959974768,step.service,217793
20976269102,step.compute,187852
20976274091,step.service,194794
20992932818,step.compute,230255
20992939049,step.service,238899
21011070538,step.compute,234191
21011076459,step.service,241173
21044066924,step.compute,199031
21044071892,step.service,206153
21067872530,step.compute,186609
21067878049,step.service,193992
21077771291,step.compute,222501
21077777592,step.service,230585
21093720023,step.compute,197859
21093727826,step.service,208176
21127188106,step.compute,334122
21127194958,step.service,341826
21143739490,step.compute,198220
21143746562,step.service,207856
21159571572,step.compute,200233
21159577161,step.service,207485
21177057135,step.compute,305703
21177066281,step.service,316712
21193823988,step.compute,178555
21193829527,step.service,185328
21227719483,step.compute,259124
21227726455,step.service,269091
21243823661,step.compute,210570
21243829982,step.service,218735
21260634659,step.compute,253203
21260640770,step.service,261548
21285123666,step.compute,160835
21285128294,step.service,166565
21293926761,step.compute,296628
21293933532,step.service,305644
21327536316,step.compute,211442
21327542156,step.service,218514
21343871580,step.compute,234322
21343877229,step.service,241373
21360794790,step.compute,217753
21360803836,step.service,229042
21377208558,step.compute,165874
21377213517,step.service,172335
21393749354,step.compute,189214
21393755715,step.service,197328
21426804590,step.compute,177795
21426809518,step.service,185187
21444028065,step.compute,245470
21444034255,step.service,253114
21460137311,step.compute,208598
21460142981,step.service,218013
21477059510,step.compute,159493
21477063907,step.service,164973
21501743290,step.compute,160886
21501748128,step.service,166956
21527503694,step.compute,190837
21527511157,step.service,200263
21543804569,step.compute,185899
21543809066,step.service,192800
21560687450,step.compute,177765
21560693561,step.service,185538
21576783194,step.compute,173688
21576788593,step.service,181050
21593831248,step.compute,205322
21593836877,step.service,213275
21626796620,step.compute,296047
21626802761,step.service,305273
21643489486,step.compute,280310
21643496648,step.service,289065
21660344810,step.compute,218715
21660350129,step.service,226218
21677619302,step.compute,206042
21677625683,step.service,213726
21700787227,step.compute,166905
21700792345,step.service,174058
21713617939,step.compute,163279
21713622707,step.service,170111
21744259912,step.compute,188042
21744267625,step.service,197929
21760330703,step.compute,179267
21760336242,step.service,186169
21776422149,step.compute,177293
21776428971,step.service,186429
21792794687,step.compute,178525
21792800136,step.service,187190
21826276744,step.compute,199582
21826282834,step.service,207926
21842686475,step.compute,179658
21842692846,step.service,187882
21859878405,step.compute,209569
21859883724,step.service,217152
21876232491,step.compute,187752
21876238481,step.service,195335
21893007458,step.compute,197539
21893012827,step.service,204951
21916059323,step.compute,182623
21916065193,step.service,189795
21943235792,step.compute,197439
21943241552,step.service,205712
21959112180,step.compute,185858
21959117660,step.service,193682
21976593105,step.compute,212323
21976599366,step.service,220848
21992329303,step.compute,216471
21992335774,step.service,225516
22026219077,step.compute,170822
22026224105,step.service,178125
22042853121,step.compute,202908
22042860003,step.service,212364
22060369908,step.compute,194704
22060378112,step.service,204580
22077322258,step.compute,246282
22077331123,step.service,257341
22093937971,step.compute,171524
22093943611,step.service,179487
22116333983,step.compute,197007
22116339202,step.service,203378
22143287018,step.compute,237737
22143292618,step.service,244569
22159504549,step.compute,271144
22159513365,step.service,282544
22177606087,step.compute,214838
22177610825,step.service,221289
22193868986,step.compute,190296
22193877731,step.service,201245
22227089494,step.compute,198259
22227094523,step.service,204680
22244118846,step.compute,184977
22244123684,step.service,191298
22261352147,step.compute,258203
22261359379,step.service,267368
22278290954,step.compute,199812
22278296753,step.service,208677
22295239357,step.compute,195945
22295244515,step.service,202808
22318287455,step.compute,160144
22318292253,step.service,166626
